PitchNo,Date,PAofInning,PitchofPA,PitcherThrows,BatterSide,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,BatSpeed,VerticalAttackAngle,HorizontalAttackAngle
75,2026-03-06,1,2,Left,Right,Undefined,3,Top,0,0,1,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,92.06317,-3.73514,1.798707,2362.568408,174.812068,11:45,6.49265,-0.87212,6.11215,-9.49288,24.03808,-2.06252,2.24135,0.61969,82.34933,-5.657701,1.427383,0.416768,64.22335,-26.617238,-76.220141,,,,,6.30611,6.30611,-54.716031,0.055477,1.685,14.05902,0.73518,50.0,6.20072,-4.09275,-133.16872,-8.8541,2.95571,34.7779,-7.51303,SOU_TRO,ILL_ILL,DedeauxField,D1,BIG10,20260306-DedeauxField-1,0a0cd0a0-19d0-11f1-b441-771a65415937,90.43986,2.35069,,9.71383,,,,2.52531,2.35069,-0.59199,6a1884b9-291c-4dfd-bf9f-eccae0ce8789,2026-03-07,02:47:53.19,2026-03-06T18:47:53.1998208-08:00,2026-03-07T02:47:53.1998208Z,GroundBall,v3,5047,4805,cbc6255c058941129d030cbec4fcbfe7,"Tejada III, Richard",1000369801,Right,SOU_TRO,72e290fd-1e8f-4739-a95b-082baaba6774,54.38274,-134.30843,17.38895,6.48684,-8.6079,-3.75652,0.87089,-4.18961,1.47785,,2.52458,20.1396,,,,,,,,2.35221,-42.37227,,,,,,,,-0.58904,-82.11836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Estimated,Estimated,,,,,,
76,,1,3,Left,Right,Undefined,3,Top,0,0,1,Undefined,,Undefined,Undefined,Undefined,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SOU_TRO,ILL_ILL,DedeauxField,D1,BIG10,20260306-DedeauxField-1,0d6b3de0-19d0-11f1-b441-771a65415937,,,,,,,,,,,6a1884b9-291c-4dfd-bf9f-eccae0ce8789,,,,,,v3,5047,4805,cbc6255c058941129d030cbec4fcbfe7,"Tejada III, Richard",1000369801,Right,SOU_TRO,9042ea01-53a0-47f6-8461-a1bf96d3d5dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,2026-03-06,1,4,Left,Right,Undefined,3,Top,0,0,2,Curveball,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,81.6728,-0.478783,1.530135,2604.122772,299.485507,4:00,6.17683,-1.23717,5.71392,-49.87621,-6.5087,14.49957,1.57429,1.39691,73.42494,-9.619329,4.128991,0.473973,,,,,,,,,,,,-6.84941,-2.71465,1.0999,50.0,6.10603,-3.7349,-118.3244,-2.69003,-9.40278,29.23947,-35.90069,SOU_TRO,ILL_ILL,DedeauxField,D1,BIG10,20260306-DedeauxField-1,1ab445f0-19d0-11f1-b441-771a65415937,79.52444,,,8.24785,,,,,,,6a1884b9-291c-4dfd-bf9f-eccae0ce8789,2026-03-07,02:48:21.09,2026-03-06T18:48:21.0940000-08:00,2026-03-07T02:48:21.0940000Z,,v3,5047,4805,cbc6255c058941129d030cbec4fcbfe7,"Tejada III, Richard",1000369801,Right,SOU_TRO,edaa41f8-5ce1-46df-aea1-9753dabcde43,54.78417,-119.50078,14.61973,6.1852,-1.24565,-17.95034,1.24255,-3.3566,-4.70139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.47581,,,1.01582,,,,3.95869,5.95231,4.76924,69.0225,5.27614,-55.75178,3.9992,68.86321,-4.79114,5.97886,12.65886,-13.15242,4.70309,-66.4096,6.81183,High,High,High,,,High,High,High,,,
78,2026-03-06,2,1,Left,Right,Undefined,3,Top,1,0,0,Curveball,Curveball,StrikeCalled,Undefined,Undefined,Undefined,0,0,77.11045,0.897814,0.385261,2495.915588,304.322906,4:15,6.19211,-1.45244,5.45432,-55.42775,-6.82969,12.58568,2.41367,-0.04298,69.85927,-9.21831,2.630946,0.501742,,,,,,,,,,,,-6.19784,-3.21272,1.4096,50.0,6.23345,-1.24395,-111.80309,-0.11827,-7.68692,23.9421,-36.15865,SOU_TRO,ILL_ILL,DedeauxField,D1,BIG10,20260306-DedeauxField-1,2ce56880-19d0-11f1-b441-771a65415937,75.1231,,,7.25118,,,,,,,6a1884b9-291c-4dfd-bf9f-eccae0ce8789,2026-03-07,02:48:51.52,2026-03-06T18:48:51.5250000-08:00,2026-03-07T02:48:51.5250000Z,,v3,5047,4805,cbc6255c058941129d030cbec4fcbfe7,"Tejada III, Richard",1000369801,Right,SOU_TRO,55e0b72d-3397-46f3-8e88-4c99722d0535,55.04429,-112.87813,11.97105,6.20231,1.50532,-18.07932,1.45771,-0.8988,-3.84346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
79,2026-03-06,2,2,Left,Right,Undefined,3,Top,1,0,1,ChangeUp,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,81.17655,-0.763274,0.288992,2559.129206,278.812751,3:15,6.0601,-1.35418,5.55302,-44.21254,-0.54984,13.76103,1.66248,0.06261,73.56327,-8.862492,2.748942,0.475583,,,,,,,,,,,,-6.87733,0.42024,1.31982,50.0,5.96507,-1.14704,-117.7057,-3.08055,-9.46123,26.38325,-31.59594,SOU_TRO,ILL_ILL,DedeauxField,D1,BIG10,20260306-DedeauxField-1,352f4ba0-19d0-11f1-b441-771a65415937,79.25517,,,7.61328,,,,,,,6a1884b9-291c-4dfd-bf9f-eccae0ce8789,2026-03-07,02:49:05.39,2026-03-06T18:49:05.3960000-08:00,2026-03-07T02:49:05.3960000Z,,v3,5047,4805,cbc6255c058941129d030cbec4fcbfe7,"Tejada III, Richard",1000369801,Right,SOU_TRO,0b6cffd7-755e-4935-8737-4b08cb313461,54.94481,-118.80889,13.19163,6.06626,-1.7594,-15.79797,1.35951,-0.75143,-4.73062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
80,2026-03-06,2,3,Left,Right,Undefined,3,Top,1,0,2,ChangeUp,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,82.08165,1.266148,-0.113363,2698.497259,329.332949,5:00,6.18174,-1.57573,5.33324,-48.94617,-6.06768,4.48933,3.29102,-1.30799,74.3825,-7.660308,0.685284,0.471293,,,,,,,,,,,,-2.25878,-2.8811,1.58275,50.0,6.26149,0.04123,-118.99357,0.81708,-3.19431,25.74754,-36.24848,SOU_TRO,ILL_ILL,DedeauxField,D1,BIG10,20260306-DedeauxField-1,41e0cea0-19d0-11f1-b441-771a65415937,79.97664,,,7.69915,,,,,,,6a1884b9-291c-4dfd-bf9f-eccae0ce8789,2026-03-07,02:49:26.66,2026-03-06T18:49:26.6630000-08:00,2026-03-07T02:49:26.6630000Z,,v3,5047,4805,cbc6255c058941129d030cbec4fcbfe7,"Tejada III, Richard",1000369801,Right,SOU_TRO,6c9aba3b-2318-425e-a95b-fe367ba5c8ff,55.1634,-120.10561,12.87377,6.19239,2.38266,-18.12424,1.57799,0.1792,-1.59715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
81,2026-03-06,2,4,Left,Right,Undefined,3,Top,1,1,2,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,79.51082,1.936365,0.035506,2602.965083,305.306887,4:15,6.11605,-1.23921,5.51192,-50.06644,-4.54296,8.71402,3.75524,-0.47984,71.8283,-7.245855,1.589789,0.485612,,,,,,,,,,,,-4.32425,-2.31677,1.23037,50.0,6.25209,-0.43159,-115.23066,2.15237,-5.71988,24.65142,-35.23859,SOU_TRO,ILL_ILL,DedeauxField,D1,BIG10,20260306-DedeauxField-1,4d698910-19d0-11f1-b441-771a65415937,77.61846,,,7.68252,,,,,,,6a1884b9-291c-4dfd-bf9f-eccae0ce8789,2026-03-07,02:49:46.00,2026-03-06T18:49:46.0020000-08:00,2026-03-07T02:49:46.0020000Z,,v3,5047,4805,cbc6255c058941129d030cbec4fcbfe7,"Tejada III, Richard",1000369801,Right,SOU_TRO,b6ca6aaf-4e8d-4b50-8f02-f012750122fb,54.9842,-116.29205,12.32571,6.12675,3.6696,-17.6193,1.24365,-0.18532,-2.85994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
82,2026-03-06,2,5,Left,Right,Undefined,3,Top,1,2,2,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,92.69189,-2.669589,1.956687,2337.043836,157.75485,11:15,6.43382,-0.93028,6.19736,-14.75446,17.9256,-6.84059,2.73664,0.30668,83.51938,-5.525407,0.722507,0.411446,72.76238,47.003844,176.516275,3748.404366,,,,,33.68561,,,4.18366,10.50233,0.78644,50.0,6.22538,-4.29877,-134.33112,-6.65992,7.51988,33.52544,-13.29681,SOU_TRO,ILL_ILL,DedeauxField,D1,BIG10,20260306-DedeauxField-1,581acf40-19d0-11f1-b441-771a65415937,91.60969,34.09359,,9.17251,,,,1.89108,2.81066,-0.29812,6a1884b9-291c-4dfd-bf9f-eccae0ce8789,2026-03-07,02:50:04.08,2026-03-06T18:50:04.0820000-08:00,2026-03-07T02:50:04.0820000Z,,v3,5047,4805,cbc6255c058941129d030cbec4fcbfe7,"Tejada III, Richard",1000369801,Right,SOU_TRO,bdbea70a-067d-480b-8363-bf787172bf92,54.29907,-135.39979,16.76272,6.43092,-6.23606,-6.6484,0.92729,-4.53847,3.75994,15.206925,1.89108,-72.64201,4.31337,0.7229,-0.16237,2.14362,-8.00638,11.66655,-6.25535,2.81066,78.0532,-34.11501,4.8719,-1.12074,3.52229,-11.16548,15.49273,-8.11339,-0.29812,4.4224,3.37782,-1.17509,0.2644,-1.59642,5.52153,-7.85224,4.16124,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,,,,
83,2026-03-06,2,6,Left,Right,Undefined,3,Top,1,2,2,Curveball,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,81.53348,-1.114053,1.149602,2530.239571,303.549481,4:00,6.08625,-1.34334,5.63478,-49.41806,-6.52906,12.02453,0.92837,0.73139,74.61997,-10.103778,3.303995,0.471351,,,,,,,,,,,,-5.82059,-2.67331,1.23745,50.0,5.95943,-2.83836,-118.33673,-3.98992,-8.14025,25.4771,-35.91275,SOU_TRO,ILL_ILL,DedeauxField,D1,BIG10,20260306-DedeauxField-1,647d6ef0-19d0-11f1-b441-771a65415937,79.96684,,,6.91351,,,,,,,6a1884b9-291c-4dfd-bf9f-eccae0ce8789,2026-03-07,02:50:24.83,2026-03-06T18:50:24.8310000-08:00,2026-03-07T02:50:24.8310000Z,,v3,5047,4805,cbc6255c058941129d030cbec4fcbfe7,"Tejada III, Richard",1000369801,Right,SOU_TRO,07a4ebaf-1300-4c85-a885-bff1bd867b69,54.86634,-119.37982,12.73855,6.09269,-2.51957,-17.95637,1.34684,-2.50508,-4.07012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
84,2026-03-06,2,7,Left,Right,Undefined,3,Top,1,2,2,Curveball,Curveball,StrikeCalled,Strikeout,Undefined,Undefined,0,0,79.63081,1.330082,-0.295446,2538.98084,320.12241,4:45,6.01064,-1.36371,5.66414,-59.65157,-14.65024,13.54343,2.28015,-0.51058,72.46928,-9.549581,2.132648,0.482819,,,,,,,,,,,,-6.93642,-7.33426,1.38014,50.0,6.0858,0.05922,-115.59436,0.60965,-9.2329,24.81169,-41.93652,SOU_TRO,ILL_ILL,DedeauxField,D1,BIG10,20260306-DedeauxField-1,76aff110-19d0-11f1-b441-771a65415937,78.06746,,,7.16153,,,,,,,6a1884b9-291c-4dfd-bf9f-eccae0ce8789,2026-03-07,02:50:55.35,2026-03-06T18:50:55.3530000-08:00,2026-03-07T02:50:55.3530000Z,,v3,5047,4805,cbc6255c058941129d030cbec4fcbfe7,"Tejada III, Richard",1000369801,Right,SOU_TRO,14c3a1eb-47c9-49b2-bb14-f1b35bf63840,54.83719,-116.62801,12.40584,6.02401,2.35672,-20.96826,1.36966,0.44386,-4.61645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.66829,,,1.22373,,,,0.03564,5.96649,4.58083,73.02421,5.03865,-51.74956,0.08261,64.5892,-4.09358,6.01978,17.19221,-14.73077,4.53604,-50.47396,3.68041,High,High,High,,,High,High,High,,,
85,2026-03-06,3,1,Left,Left,Undefined,3,Top,2,0,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,78.60458,1.091631,-0.923023,2463.806775,318.62871,4:30,6.163,-1.36625,5.45222,-59.10259,-12.38383,12.38379,2.25997,-1.19843,71.29774,-9.663994,1.288299,0.491946,,,,,,,,,,,,-6.54118,-6.1087,1.4389,50.0,6.21869,1.34438,-114.00345,0.1102,-8.44232,24.73337,-40.0582,SOU_TRO,ILL_ILL,DedeauxField,D1,BIG10,20260306-DedeauxField-1,8bbfa280-19d0-11f1-b441-771a65415937,76.6191,,,7.30684,,,,,,,6a1884b9-291c-4dfd-bf9f-eccae0ce8789,2026-03-07,02:51:30.47,2026-03-06T18:51:30.4790000-08:00,2026-03-07T02:51:30.4790000Z,,v3,5047,4805,cbc6255c058941129d030cbec4fcbfe7,"Tejada III, Richard",1000369801,Right,SOU_TRO,0b343e4e-6ae6-4265-afd4-a26ed472a617,55.04819,-115.09346,12.36668,6.17494,1.87558,-20.0291,1.37145,1.71643,-4.22116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
86,2026-03-06,3,2,Left,Left,Undefined,3,Top,2,1,0,Curveball,Curveball,BallCalled,Undefined,Undefined,Undefined,0,0,78.13616,2.89933,0.608484,2504.297144,312.462266,4:30,6.07695,-1.27294,5.49445,-59.957,-12.80111,15.78639,3.79507,0.6118,70.80273,-8.035237,3.422269,0.494242,,,,,,,,,,,,-7.65619,-6.73067,1.2092,50.0,6.29111,-1.84406,-113.25002,3.63138,-9.78502,23.75344,-40.77621,SOU_TRO,ILL_ILL,DedeauxField,D1,BIG10,20260306-DedeauxField-1,948a9c80-19d0-11f1-b441-771a65415937,76.26316,,,7.33342,,,,,,,6a1884b9-291c-4dfd-bf9f-eccae0ce8789,2026-03-07,02:51:45.15,2026-03-06T18:51:45.1540000-08:00,2026-03-07T02:51:45.1540000Z,,v3,5047,4805,cbc6255c058941129d030cbec4fcbfe7,"Tejada III, Richard",1000369801,Right,SOU_TRO,d70d9959-8363-44e9-a336-80301e09ad10,55.00573,-114.29512,11.87672,6.09186,5.42544,-20.38811,1.28087,-1.41354,-4.89251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
87,2026-03-06,3,3,Left,Left,Undefined,3,Top,2,2,0,Fastball,Four-Seam,InPlay,Undefined,FlyBall,Out,1,0,91.60358,-2.235646,2.070416,2372.840696,162.079125,11:30,6.32483,-1.00803,6.04387,-13.03442,20.32958,-6.20563,3.16642,0.3925,83.13664,-4.767542,0.954476,0.415729,85.11499,57.359797,-17.961772,3453.786985,,,,,56.00281,,,3.82953,11.49367,0.85009,50.0,6.14357,-4.54141,-132.86961,-5.52467,6.7944,30.47177,-11.78181,SOU_TRO,ILL_ILL,DedeauxField,D1,BIG10,20260306-DedeauxField-1,9ed7c9b0-19d0-11f1-b441-771a65415937,90.66591,80.04437,,8.46695,,,,1.34178,3.20584,-0.3741,6a1884b9-291c-4dfd-bf9f-eccae0ce8789,2026-03-07,02:52:02.79,2026-03-06T18:52:02.7900000-08:00,2026-03-07T02:52:02.7900000Z,,v3,5047,4805,cbc6255c058941129d030cbec4fcbfe7,"Tejada III, Richard",1000369801,Right,SOU_TRO,25053d32-3759-4297-90bc-4e5e85b6ffcb,54.45393,-133.88716,15.23588,6.32149,-5.13124,-5.89091,1.00552,-4.7683,3.3972,165.750544,1.34178,64.04973,-10.52431,2.3695,-0.47995,0.10705,-0.02418,0.00475,-0.00058,3.20584,105.12042,-26.03317,3.39038,-0.75819,0.16343,-0.03669,0.00721,-0.00085,-0.3741,-20.76378,1.55065,-0.33606,0.06618,-0.01463,0.00336,-0.00066,9e-05,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Undefined,,,,,,
111,2026-03-06,1,1,Left,Right,Undefined,4,Top,0,0,0,ChangeUp,Changeup,StrikeSwinging,Undefined,Undefined,Undefined,0,0,82.10922,-1.456144,1.978757,1728.412853,127.575863,10:15,6.16764,-1.37852,6.31038,-29.15844,12.29709,-13.9993,2.39533,-0.72163,74.14056,-6.963859,-0.554968,0.463407,,,,,,,,,,,,7.87371,7.32386,1.23962,50.0,6.0472,-3.58182,-119.07906,-3.84744,11.11075,26.5407,-21.8392,SOU_TRO,ILL_ILL,DedeauxField,D1,BIG10,20260306-DedeauxField-1,d90de8b0-19d2-11f1-b441-771a65415937,81.33763,,,7.96867,,,,,,,6a1884b9-291c-4dfd-bf9f-eccae0ce8789,2026-03-07,03:07:59.40,2026-03-06T19:07:59.4040000-08:00,2026-03-07T03:07:59.4040000Z,,v3,5047,4805,cbc6255c058941129d030cbec4fcbfe7,"Tejada III, Richard",1000369801,Right,SOU_TRO,28d07a1c-6c1a-4650-a9df-170a008624cb,54.18471,-120.00814,13.27035,6.1685,-3.08295,-10.9196,1.37181,-3.97076,5.55537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
112,2026-03-06,1,2,Left,Right,Undefined,4,Top,0,0,1,ChangeUp,Changeup,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,81.54642,-1.448067,0.850666,1866.47253,129.749528,10:15,6.19019,-1.07554,5.96631,-28.15061,14.16544,-15.25312,2.50126,-1.55786,74.0491,-6.730285,-1.893176,0.468192,,,,,,,,,,,,8.13937,8.16083,1.01678,50.0,6.05987,-1.17843,-118.346,-3.81583,11.40495,25.1161,-20.73907,SOU_TRO,ILL_ILL,DedeauxField,D1,BIG10,20260306-DedeauxField-1,e35fd0d0-19d2-11f1-b441-771a65415937,80.50637,,,7.49732,,,,,,,6a1884b9-291c-4dfd-bf9f-eccae0ce8789,2026-03-07,03:08:16.77,2026-03-06T19:08:16.7710000-08:00,2026-03-07T03:08:16.7710000Z,,v3,5047,4805,cbc6255c058941129d030cbec4fcbfe7,"Tejada III, Richard",1000369801,Right,SOU_TRO,2c42df6b-92ab-48bc-a0b9-b15641e6b061,54.5315,-119.30382,12.55805,6.19031,-3.02493,-10.36954,1.07001,-1.61337,5.70248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
113,2026-03-06,1,3,Left,Right,Undefined,4,Top,0,0,2,ChangeUp,Curveball,InPlay,Undefined,LineDrive,Single,0,0,81.1131,1.237412,0.206454,2571.203337,326.680675,5:00,6.25478,-1.34321,5.44917,-54.72794,-11.06048,8.25993,2.85278,-0.4616,73.76599,-8.724153,1.680264,0.475609,76.73084,21.577666,-24.090453,1615.619648,98.94603,29.47918,-48.05888,236.65364,234.71389,-28.531639,2.865257,-4.11725,-5.60059,1.31902,50.0,6.32595,-0.75692,-117.6981,0.58936,-5.69262,25.32845,-39.91755,SOU_TRO,ILL_ILL,DedeauxField,D1,BIG10,20260306-DedeauxField-1,ee42ae50-19d2-11f1-b441-771a65415937,79.25083,29.92132,,7.34711,,,,1.65047,2.88412,0.48135,6a1884b9-291c-4dfd-bf9f-eccae0ce8789,2026-03-07,03:08:34.96,2026-03-06T19:08:34.9630000-08:00,2026-03-07T03:08:34.9630000Z,LineDrive,v3,5047,4805,cbc6255c058941129d030cbec4fcbfe7,"Tejada III, Richard",1000369801,Right,SOU_TRO,2d5aa9b9-bf53-4ed7-90fc-da361e156bfb,55.05163,-118.78022,12.66422,6.26434,2.29479,-19.95878,1.34616,-0.51371,-2.84631,134.049817,1.65028,95.54669,-13.33489,3.05138,-0.80152,0.26064,-0.08627,0.01788,-0.00148,2.88428,41.37963,-16.78514,0.71598,0.07668,-0.10083,0.04375,-0.0079,0.00047,0.48134,-42.71519,0.75975,0.37255,-0.12185,-0.00315,0.01265,-0.0038,0.00038,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,,,
114,2026-03-06,2,1,Left,Right,Undefined,4,Top,0,0,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,89.44169,-3.413425,1.533304,2245.44911,162.283534,11:30,6.45595,-1.06186,6.32277,-13.24745,21.36005,-6.44831,2.20354,-0.18678,81.43633,-5.990614,0.366913,0.423405,,,,,,,,,,,,3.79685,12.45733,0.95276,50.0,6.19974,-3.21196,-129.70534,-8.04046,6.43373,28.47778,-11.06531,SOU_TRO,ILL_ILL,DedeauxField,D1,BIG10,20260306-DedeauxField-1,045b9260-19d3-11f1-b441-771a65415937,89.02213,,,8.00537,,,,,,,6a1884b9-291c-4dfd-bf9f-eccae0ce8789,2026-03-07,03:09:12.11,2026-03-06T19:09:12.1160000-08:00,2026-03-07T03:09:12.1160000Z,,v3,5047,4805,cbc6255c058941129d030cbec4fcbfe7,"Tejada III, Richard",1000369801,Right,SOU_TRO,9f1e5e2e-44d5-4f76-abd0-00c6666de5ba,54.1742,-130.6186,14.23889,6.4519,-7.68561,-5.53266,1.05907,-3.41828,3.21686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
115,2026-03-06,2,2,Left,Right,Undefined,4,Top,0,0,1,Fastball,Four-Seam,InPlay,Undefined,GroundBall,Single,0,0,90.49221,-4.897772,2.018299,2356.478351,165.837691,11:30,6.54363,-0.94251,5.92146,-8.13489,26.5362,-6.37552,1.30686,0.39987,81.84214,-6.552249,0.874949,0.423794,73.97447,-10.042735,-27.2189,724.074376,,,,8.44386,8.44386,-25.167537,0.054103,3.92744,15.56524,0.78471,50.0,6.14634,-4.34312,-130.82641,-11.3467,6.72707,30.61631,-5.51332,SOU_TRO,ILL_ILL,DedeauxField,D1,BIG10,20260306-DedeauxField-1,0f86c380-19d3-11f1-b441-771a65415937,88.94037,1.00431,,8.65007,,,,2.55217,1.00431,-0.96979,6a1884b9-291c-4dfd-bf9f-eccae0ce8789,2026-03-07,03:09:30.87,2026-03-06T19:09:30.8770000-08:00,2026-03-07T03:09:30.8770000Z,GroundBall,v3,5047,4805,cbc6255c058941129d030cbec4fcbfe7,"Tejada III, Richard",1000369801,Right,SOU_TRO,1830ebb2-9e89-45c2-8dcd-2ef2c0bae93e,54.57689,-131.89316,15.30815,6.53834,-11.15461,-2.75666,0.94012,-4.57751,3.36354,,2.55219,94.99673,-16.91856,,,,,,,1.00427,-18.9097,6.43802,,,,,,,-0.9698,-48.86198,7.67967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,Low,Medium,,,,,,
116,2026-03-06,3,1,Left,Right,Undefined,4,Top,0,0,0,Curveball,Slider,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,77.38712,-0.044522,1.437282,2263.88056,296.947704,4:00,6.17456,-1.72045,5.44495,-53.44294,-5.15961,13.56363,1.67928,0.75583,70.30506,-9.776159,3.856081,0.500115,,,,,,,,,,,,-6.39327,-2.15323,1.58365,50.0,6.1337,-3.33532,-112.19259,-1.87164,-7.9821,24.16899,-34.86238,SOU_TRO,ILL_ILL,DedeauxField,D1,BIG10,20260306-DedeauxField-1,292c02a0-19d3-11f1-b441-771a65415937,75.36752,,,7.08206,,,,,,,6a1884b9-291c-4dfd-bf9f-eccae0ce8789,2026-03-07,03:10:13.78,2026-03-06T19:10:13.7840000-08:00,2026-03-07T03:10:13.7840000Z,,v3,5047,4805,cbc6255c058941129d030cbec4fcbfe7,"Tejada III, Richard",1000369801,Right,SOU_TRO,287244eb-7327-4919-a75c-8950eb572762,55.05445,-113.27621,12.0845,6.18258,-0.30859,-17.43119,1.72517,-2.97745,-3.99105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,,,
